,date,neg,neu,pos,compound,isReply,isRetweet,keyWords
86,2023-04-17 18:42:22+00:00,0.138,0.826,0.035,-0.6409,True,False,['Horses']
87,2023-04-17 18:41:03+00:00,0.0,0.94,0.06,0.2023,False,False,['Sports Betting']
88,2023-04-17 18:41:01+00:00,0.233,0.732,0.035,-0.9117,True,False,['Horses']
89,2023-04-17 18:39:48+00:00,0.0,0.789,0.211,0.8286,False,False,['Sports Betting']
90,2023-04-17 18:35:14+00:00,0.147,0.666,0.187,0.4951,True,False,['Sports Betting']
91,2023-04-17 18:34:56+00:00,0.088,0.766,0.146,0.3612,True,False,['Sports Betting']
92,2023-04-17 18:32:34+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
93,2023-04-17 18:31:49+00:00,0.0,0.882,0.118,0.4215,False,False,['Sports Betting']
94,2023-04-17 18:31:30+00:00,0.0,0.768,0.232,0.9228,True,False,['Sports Betting']
95,2023-04-17 18:28:53+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
96,2023-04-17 18:26:35+00:00,0.12,0.791,0.089,-0.4184,True,False,['Horses']
97,2023-04-17 18:22:55+00:00,0.0,0.96,0.04,0.128,False,False,['Sports Betting']
98,2023-04-17 18:21:38+00:00,0.13,0.87,0.0,-0.6868,True,False,['Sports Betting']
99,2023-04-17 18:20:27+00:00,0.035,0.915,0.05,-0.0334,True,False,['Sports Betting']
100,2023-04-17 18:18:45+00:00,0.0,0.826,0.174,0.8205,True,False,['Horses']
101,2023-04-17 18:15:15+00:00,0.0,0.588,0.412,0.4215,True,False,[]
102,2023-04-17 18:14:25+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
103,2023-04-17 18:13:59+00:00,0.086,0.914,0.0,-0.5216,True,False,['Sports Betting']
104,2023-04-17 18:11:15+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
105,2023-04-17 18:09:59+00:00,0.073,0.927,0.0,-0.5267,True,False,['Horses']
106,2023-04-17 18:08:04+00:00,0.0,0.888,0.112,0.4404,True,False,['Sports Betting']
107,2023-04-17 18:06:43+00:00,0.0,0.888,0.112,0.4404,True,False,['Sports Betting']
108,2023-04-17 18:06:20+00:00,0.06,0.742,0.198,0.7117,True,False,[]
109,2023-04-17 18:03:35+00:00,0.0,0.831,0.169,0.504,True,False,['Sports Betting']
110,2023-04-17 18:02:51+00:00,0.079,0.865,0.056,-0.2869,True,False,['Sports Betting']
111,2023-04-17 18:02:02+00:00,0.121,0.735,0.144,-0.079,True,False,['Horses']
112,2023-04-17 17:59:27+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
113,2023-04-17 17:58:23+00:00,0.113,0.547,0.34,0.9381,True,False,['Horses']
114,2023-04-17 17:58:03+00:00,0.0,0.952,0.048,0.0644,True,False,"['Poker', 'Horses']"
115,2023-04-17 17:57:17+00:00,0.087,0.76,0.152,0.5267,True,False,['Horses']
116,2023-04-17 17:50:42+00:00,0.0,0.685,0.315,0.8625,True,False,[]
117,2023-04-17 17:50:35+00:00,0.205,0.795,0.0,-0.8708,True,False,['Horses']
118,2023-04-17 17:50:19+00:00,0.0,0.883,0.117,0.4184,True,False,['Horses']
119,2023-04-17 17:48:17+00:00,0.037,0.651,0.313,0.9272,True,False,[]
120,2023-04-17 17:45:11+00:00,0.0,0.918,0.082,0.3612,False,False,[]
121,2023-04-17 17:44:56+00:00,0.0,0.795,0.205,0.8286,False,False,['Sports Betting']
122,2023-04-17 17:44:29+00:00,0.059,0.882,0.059,0.2382,True,False,[]
123,2023-04-17 17:43:23+00:00,0.096,0.605,0.299,0.9525,True,False,['Horses']
124,2023-04-17 17:42:35+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
125,2023-04-17 17:41:30+00:00,0.112,0.717,0.17,0.3182,False,False,['Sports Betting']
126,2023-04-17 17:39:24+00:00,0.157,0.824,0.019,-0.8847,True,False,['Sports Betting']
127,2023-04-17 17:39:20+00:00,0.053,0.781,0.166,0.6948,True,False,['Horses']
128,2023-04-17 17:36:56+00:00,0.0,0.874,0.126,0.6166,False,False,['Sports Betting']
129,2023-04-17 17:33:36+00:00,0.04,0.772,0.188,0.8301,False,False,['Poker']
130,2023-04-17 17:33:02+00:00,0.0,0.893,0.107,0.6603,True,False,['Horses']
131,2023-04-17 17:31:36+00:00,0.059,0.811,0.13,0.5423,True,False,['Sports Betting']
132,2023-04-17 17:30:02+00:00,0.0,0.702,0.298,0.7783,True,False,['Poker']
133,2023-04-17 17:28:03+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
134,2023-04-17 17:26:05+00:00,0.314,0.686,0.0,-0.7506,False,False,['Horses']
135,2023-04-17 17:25:22+00:00,0.144,0.71,0.146,0.2846,True,False,['Sports Betting']
136,2023-04-17 17:24:25+00:00,0.0,0.864,0.136,0.7964,True,False,['Sports Betting']
137,2023-04-17 17:23:35+00:00,0.0,0.881,0.119,0.6166,False,False,['Sports Betting']
138,2023-04-17 17:23:22+00:00,0.0,1.0,0.0,0.0,True,False,[]
139,2023-04-17 17:22:13+00:00,0.0,0.863,0.137,0.4019,False,False,['Sports Betting']
140,2023-04-17 17:21:23+00:00,0.218,0.703,0.079,-0.8987,True,False,['Horses']
141,2023-04-17 17:16:32+00:00,0.286,0.714,0.0,-0.1531,True,False,[]
